gene	LNC_GE_mm10_00537882	3.93280665953225	5.8475700337457e-07	0.0122044634174306
gene	ENSMUSG00000032014.6	0.379375786340584	2.15462122955534e-05	0.172302445890672
gene	ENSMUSG00000005103.12	0.522337051051353	2.47667738810797e-05	0.172302445890672
gene	ENSMUSG00000079559.4	3.20758921407395	3.31817094992859e-05	0.173133864739899
gene	LNC_GE_mm10_00503499	5.37995729227698	5.52617367155506e-05	0.208143888971054
gene	LNC_GE_mm10_00581872	5.56062735636139	5.98372542679471e-05	0.208143888971054
gene	LNC_GE_mm10_00527915	2.98536264916863	8.16111388207696e-05	0.243329439761183
gene	LNC_GE_mm10_00501869	0.0880700498992193	0.000182942837101074	0.389628030229822
gene	LNC_GE_mm10_00541366	0.0733165836289284	0.000188240097003023	0.389628030229822
gene	LNC_GE_mm10_00503470	3.94938658915644	0.000231935235206704	0.389628030229822
gene	LNC_GE_mm10_00517502	3.22763430620256	0.000232116347893996	0.389628030229822
gene	LNC_GE_mm10_00516043	3.39103292628868	0.000239768767131721	0.389628030229822
gene	LNC_GE_mm10_00540447	4.75171302504321	0.000242689108954419	0.389628030229822
gene	ENSMUSG00000058230.12	0.134398841311808	0.000273408808846742	0.407593946388597
gene	LNC_GE_mm10_00578659	2.26829522201752	0.000301567379546563	0.419600851901088
gene	ENSMUSG00000014294.4	0.184599411629268	0.000339452338358637	0.442794359617694
gene	LNC_GE_mm10_00563484	4.30758978103882	0.000405431307543003	0.453398704501969
gene	LNC_GE_mm10_00516816	0.288900253299278	0.000430736685186894	0.453398704501969
gene	ENSMUSG00000029203.16	0.283566526611056	0.000475081379267439	0.453398704501969
gene	LNC_GE_mm10_00557756	5.05500244589654	0.000493836596496711	0.453398704501969
gene	ENSMUSG00000079162.8	0.238064773706008	0.000501598603125708	0.453398704501969
gene	ENSMUSG00000051890.13	4.63656887574572	0.000539115698427461	0.453398704501969
gene	ENSMUSG00000022816.11	0.212739715953663	0.000543340563925687	0.453398704501969
gene	LNC_GE_mm10_00528490	11.2900355902854	0.000557694014612808	0.453398704501969
gene	ENSMUSG00000028882.13	0.208233541549938	0.000572607810828796	0.453398704501969
gene	ENSMUSG00000002658.9	0.228081567700075	0.000611079673640602	0.453398704501969
gene	LNC_GE_mm10_00537707	6.07820575023846	0.000620756818808355	0.453398704501969
gene	LNC_GE_mm10_00528875	0.12798258044199	0.000659902814476809	0.453398704501969
gene	LNC_GE_mm10_00581976	6.94910575957485	0.000662405953943068	0.453398704501969
gene	ENSMUSG00000066892.14	0.360688191886186	0.000680111656420124	0.453398704501969
gene	LNC_GE_mm10_00580299	2.67995049620698	0.000700063483086488	0.453398704501969
gene	ENSMUSG00000062981.5	0.173845845599189	0.000702794717495125	0.453398704501969
gene	LNC_GE_mm10_00533014	6.07809247475376	0.000716887415483924	0.453398704501969
gene	ENSMUSG00000024646.13	0.250944639676208	0.000777499336382381	0.470056261769984
gene	ENSMUSG00000042410.15	0.491099710040998	0.000810130390598518	0.470056261769984
gene	LNC_GE_mm10_00530592	0.0360603281651552	0.000825014661131052	0.470056261769984
gene	ENSMUSG00000035150.15	0.344850795499856	0.000833313290474313	0.470056261769984
gene	LNC_GE_mm10_00524965	14.8295647798974	0.000872378329278556	0.479142318694019
gene	ENSMUSG00000032384.16	0.410258127236964	0.000935176454489595	0.500463276452624
gene	ENSMUSG00000030748.9	0.305651300607173	0.000961033131434696	0.501443062154339
gene	LNC_GE_mm10_00522855	2.7690347173931	0.000989297388501065	0.503600629156237
gene	ENSMUSG00000040616.3	0.193082190163921	0.00102116340014335	0.50744526962838
gene	LNC_GE_mm10_00526617	0.138286559881569	0.0010567766914793	0.512929914601499
gene	ENSMUSG00000051579.10	0.174270135623305	0.0011036443478557	0.523503663274918
gene	ENSMUSG00000035152.14	0.431712181891646	0.00115081496142222	0.533747979107626
gene	LNC_GE_mm10_00516344	12.8846245446841	0.00118301933108367	0.536756444761896
gene	LNC_GE_mm10_00500947	0.239209067695651	0.00121746862779037	0.540633781502402
gene	ENSMUSG00000030000.10	0.356441265331098	0.00129970795226209	0.550506765411208
gene	ENSMUSG00000050213.6	0.285524605979916	0.00131059855057147	0.550506765411208
gene	LNC_GE_mm10_00513513	10.2735706031269	0.00131883178911218	0.550506765411208
gene	ENSMUSG00000031865.16	4.33102514204543	0.00141230475842768	0.567630193219319
gene	LNC_GE_mm10_00497349	29.3177083760679	0.0014477506859929	0.567630193219319
gene	LNC_GE_mm10_00523611	8.50878126781848	0.0014506240266845	0.567630193219319
gene	LNC_GE_mm10_00506043	5.66924641516707	0.00146864215580678	0.567630193219319
gene	ENSMUSG00000004631.15	0.308039152336143	0.00166953624863608	0.613170493418195
gene	LNC_GE_mm10_00526249	0.0806227290104884	0.00170415281059488	0.613170493418195
gene	LNC_GE_mm10_00523183	3.37763373682745	0.00173110237247642	0.613170493418195
gene	ENSMUSG00000021103.12	0.276865609566573	0.00173133562128325	0.613170493418195
gene	LNC_GE_mm10_00505436	0.226393688194025	0.00173336491359655	0.613170493418195
gene	ENSMUSG00000072946.12	0.220690453953957	0.00197301240939252	0.630703653633939
gene	ENSMUSG00000022400.9	0.36386800396077	0.00204757367241348	0.630703653633939
gene	LNC_GE_mm10_00515520	16.3352627741926	0.00207583686735768	0.630703653633939
gene	ENSMUSG00000015961.8	0.0871981120123751	0.00209747552075346	0.630703653633939
gene	ENSMUSG00000086784.2	4.88062675271342	0.00209828087832964	0.630703653633939
gene	LNC_GE_mm10_00507428	4.73315773939148	0.00213166643501173	0.630703653633939
gene	ENSMUSG00000054312.6	0.15966062930139	0.00216322052916107	0.630703653633939
gene	LNC_GE_mm10_00523290	3.15376549449393	0.00224404498430375	0.630703653633939
gene	ENSMUSG00000002395.14	0.334851077737568	0.00227175434527394	0.630703653633939
gene	LNC_GE_mm10_00497262	0.129984730556644	0.00228580070841145	0.630703653633939
gene	LNC_GE_mm10_00497061	3.59354178642389	0.0022946507322168	0.630703653633939
gene	LNC_GE_mm10_00515719	2.42996484055014	0.0023047804828058	0.630703653633939
